name,code,r,g,b,hex,brand,url
"PINE GARLAND","PPG1126-6","121","126","101","#797E65","PPG","/color/color-families/greens/pine-garland"
"SHEBANG","PPG1127-5","129","135","111","#81876F","PPG","/color/color-families/greens/shebang"
"SMOKEY SAGE","PPG11-24","128","134","119","#808677","PPG","/color/color-families/greens/smokey-sage"
"LOTTERY WINNINGS","PPG1129-6","118","131","113","#768371","PPG","/color/color-families/greens/lottery-winnings"
"CALABASH CLASH","PPG1135-6","114","132","120","#728478","PPG","/color/color-families/greens/calabash-clash"
"SALAL LEAVES","PPG1137-6","99","125","116","#637D74","PPG","/color/color-families/greens/salal-leaves"
"PAINTED TURTLE","PPG1133-6","86","116","95","#56745F","PPG","/color/color-families/greens/painted-turtle"
"CHRISTMAS IVY","PPG1138-6","71","114","102","#477266","PPG","/color/color-families/greens/christmas-ivy"
"COUNTRY CLUB","PPG1139-6","61","108","84","#3D6C54","PPG","/color/color-families/greens/country-club"
"ENGLISH IVY","PPG1134-6","106","123","107","#6A7B6B","PPG","/color/color-families/greens/english-ivy"
"THYME GREEN","PPG1128-6","115","123","108","#737B6C","PPG","/color/color-families/greens/thyme-green"
"DARK SAGE","PPG1124-6","109","118","91","#6D765B","PPG","/color/color-families/greens/dark-sage"
"TOY TANK GREEN","PPG1125-6","109","111","79","#6D6F4F","PPG","/color/color-families/greens/toy-tank-green"
"POSITIVELY PALM","PPG1030-6","118","116","93","#76745D","PPG","/color/color-families/greens/positively-palm"
"GREEN BRIAR","PPG1113-6","122","116","77","#7A744D","PPG","/color/color-families/greens/green-briar"
"HIP WADERS","PPG1026-7","116","106","81","#746A51","PPG","/color/color-families/greens/hip-waders"
"KING'S COURT","PPG1032-6","112","109","94","#706D5E","PPG","/color/color-families/neutrals/king-s-court"
"GUNMETAL GRAY","PPG1033-6","100","108","100","#646C64","PPG","/color/color-families/neutrals/gunmetal-gray"
"DOUBLE DUTY","PPG1030-7","104","104","88","#686858","PPG","/color/color-families/greens/double-duty"
"WINNING TICKET","PPG1127-6","99","102","83","#636653","PPG","/color/color-families/greens/winning-ticket"
"NEVERGREEN","PPG1031-6","102","101","86","#666556","PPG","/color/color-families/neutrals/nevergreen"
"MOSS ROCK","PPG1032-7","94","91","77","#5E5B4D","PPG","/color/color-families/neutrals/moss-rock"
"OSIRIS","PPG1031-7","91","90","77","#5B5A4D","PPG","/color/color-families/neutrals/osiris"
"CHARCOAL SMOKE","PPG1033-7","71","79","67","#474F43","PPG","/color/color-families/neutrals/charcoal-smoke"
"OLIVE GREEN","PPG1113-7","93","88","62","#5D583E","PPG","/color/color-families/greens/olive-green"
"PINETOP","PPG1125-7","87","89","63","#57593F","PPG","/color/color-families/greens/pinetop"
"GRAPE LEAVES","PPG1124-7","87","96","73","#576049","PPG","/color/color-families/greens/grape-leaves"
"FRESH BASIL","PPG1127-7","92","95","75","#5C5F4B","PPG","/color/color-families/greens/fresh-basil"
"CASTLE STONE","PPG1128-7","82","87","70","#525746","PPG","/color/color-families/greens/castle-stone"
"PINE FOREST","PPG1134-7","65","82","65","#415241","PPG","/color/color-families/greens/pine-forest"
"OBLIGATION","PPG1135-7","84","100","92","#54645C","PPG","/color/color-families/greens/obligation"
"MIDNIGHT CLOVER","PPG1138-7","60","87","78","#3C574E","PPG","/color/color-families/greens/midnight-clover"
"BLACK SPRUCE","PPG1137-7","57","86","72","#395648","PPG","/color/color-families/greens/black-spruce"
"EVERGREEN BOUGHS","PPG1129-7","80","89","79","#50594F","PPG","/color/color-families/greens/evergreen-boughs"
"ALL ABOUT OLIVE","PPG1126-7","103","108","88","#676C58","PPG","/color/color-families/greens/all-about-olive"
"RUSTLING LEAVES","PPG1123-7","107","109","78","#6B6D4E","PPG","/color/color-families/greens/rustling-leaves"
"OLIVE ORCHARD","PPG11-08","110","106","76","#6E6A4C","PPG","/color/color-families/greens/olive-orchard"
"GRATEFULLY GRASS","PPG1115-7","113","113","78","#71714E","PPG","/color/color-families/greens/gratefully-grass"
"AUTUMN FERN","PPG1114-7","121","116","71","#797447","PPG","/color/color-families/greens/autumn-fern"
"RUSSIAN OLIVE","PPG1112-7","114","102","71","#726647","PPG","/color/color-families/greens/russian-olive"
"SPHAGNUM MOSS","PPG1111-7","117","105","61","#75693D","PPG","/color/color-families/greens/sphagnum-moss"
"GOBBLEDYGOOK","PPG11-07","142","130","78","#8E824E","PPG","/color/color-families/greens/gobbledygook"
"FROG'S LEGS","PPG1116-7","140","132","73","#8C8449","PPG","/color/color-families/greens/frog-s-legs"
"LUCKY","PPG1118-7","117","125","67","#757D43","PPG","/color/color-families/greens/lucky"
"OAKMOSS","PPG1122-7","109","114","68","#6D7244","PPG","/color/color-families/greens/oakmoss"
"GLOBE ARTICHOKE","PPG1121-7","95","108","60","#5F6C3C","PPG","/color/color-families/greens/globe-artichoke"
"MOUNTAIN FOREST","PPG1130-7","77","102","62","#4D663E","PPG","/color/color-families/greens/mountain-forest"
"STILL SEARCHING","PPG13-31","79","100","80","#4F6450","PPG","/color/color-families/greens/still-searching"
"ROYAL HUNTER GREEN","PPG1133-7","63","89","72","#3F5948","PPG","/color/color-families/greens/royal-hunter-green"
"BILLIARD GREEN","PPG1139-7","48","90","74","#305A4A","PPG","/color/color-families/greens/billiard-green"
"PEACOCK GREEN","PPG1140-7","0","106","80","#006A50","PPG","/color/color-families/greens/peacock-green"
"BRUNSWICK","PPG1132-7","35","102","73","#236649","PPG","/color/color-families/greens/brunswick"
"EMERALD CITY","PPG13-32","76","107","78","#4C6B4E","PPG","/color/color-families/greens/emerald-city"
"CLOVER LEAF","PPG1131-7","83","115","76","#53734C","PPG","/color/color-families/greens/clover-leaf"
"MINT LEAVES","PPG1120-7","106","125","78","#6A7D4E","PPG","/color/color-families/greens/mint-leaves"
"SPINACH SALAD","PPG11-16","112","128","84","#708054","PPG","/color/color-families/greens/spinach-salad"
"GLADE GREEN","PPG1119-7","134","139","83","#868B53","PPG","/color/color-families/greens/glade-green"
"WISTFUL WALK","PPG11-15","132","137","71","#848947","PPG","/color/color-families/greens/wistful-walk"
"ENOUGH IS ENOUGH","PPG1117-7","137","140","74","#898C4A","PPG","/color/color-families/greens/enough-is-enough"
"PEAS PLEASE","PPG1110-7","140","127","60","#8C7F3C","PPG","/color/color-families/greens/peas-please"
"AUTUMN FESTIVAL","PPG1109-7","162","139","54","#A28B36","PPG","/color/color-families/greens/autumn-festival"
"POLLINATION","PPG1215-7","184","160","42","#B8A02A","PPG","/color/color-families/greens/pollination"
"BE YOURSELF","PPG1218-7","155","152","61","#9B983D","PPG","/color/color-families/greens/be-yourself"
"LICHEN","PPG1219-7","154","162","43","#9AA22B","PPG","/color/color-families/greens/lichen"
"WILLOW HERB","PPG17-26","170","172","50","#AAAC32","PPG","/color/color-families/greens/willow-herb"
"ANTIQUE MOSS","PPG1222-7","122","151","59","#7A973B","PPG","/color/color-families/greens/antique-moss"
"ANTIQUE GREEN","PPG1223-7","88","140","58","#588C3A","PPG","/color/color-families/greens/antique-green"
"BLARNEY STONE","PPG1226-7","2","121","68","#027944","PPG","/color/color-families/greens/blarney-stone"
"IVY LEAGUE","PPG1228-7","0","121","88","#007958","PPG","/color/color-families/greens/ivy-league"
"MEDIEVAL FOREST","PPG1230-7","0","126","107","#007E6B","PPG","/color/color-families/greens/medieval-forest"
"CAROLINA GREEN","PPG1229-7","0","139","109","#008B6D","PPG","/color/color-families/greens/carolina-green"
"GREEN GLOSS","PPG1227-7","0","149","94","#00955E","PPG","/color/color-families/greens/green-gloss"
"LEAP FROG","PPG1225-7","65","169","79","#41A94F","PPG","/color/color-families/greens/leap-frog"
"GREEN PEAR","PPG1224-7","121","190","88","#79BE58","PPG","/color/color-families/greens/green-pear"
"FUNKY FROG","PPG1221-7","152","189","60","#98BD3C","PPG","/color/color-families/greens/funky-frog"
"MOJO","PPG1220-7","168","199","77","#A8C74D","PPG","/color/color-families/greens/mojo"
"SLAP HAPPY","PPG1217-7","201","204","74","#C9CC4A","PPG","/color/color-families/greens/slap-happy"
"GONE GIDDY","PPG1216-7","217","199","55","#D9C737","PPG","/color/color-families/greens/gone-giddy"
"ACORN SQUASH","PPG1212-6","255","223","56","#FFDF38","PPG","/color/color-families/yellows/acorn-squash"
"FLIRTATIOUS","PPG1212-7","255","214","55","#FFD637","PPG","/color/color-families/yellows/flirtatious"
"BE DARING","PPG1211-7","255","201","67","#FFC943","PPG","/color/color-families/yellows/be-daring"
"RISE-N-SHINE","PPG1206-7","255","198","50","#FFC632","PPG","/color/color-families/yellows/rise-n-shine"
"FALL GOLD","PPG1205-7","255","188","53","#FFBC35","PPG","/color/color-families/yellows/fall-gold"
"MANGO MARGARITA","PPG1204-7","247","183","78","#F7B74E","PPG","/color/color-families/yellows/mango-margarita"
"YARROW","PPG1214-7","216","173","57","#D8AD39","PPG","/color/color-families/yellows/yarrow"
"CURRY SAUCE","PPG1210-7","214","163","50","#D6A332","PPG","/color/color-families/yellows/curry-sauce"
"MECCA GOLD","PPG1209-7","200","145","52","#C89134","PPG","/color/color-families/yellows/mecca-gold"
"GOTHIC GOLD","PPG1208-7","187","133","47","#BB852F","PPG","/color/color-families/yellows/gothic-gold"
"CIDER TODDY","PPG1207-7","185","128","51","#B98033","PPG","/color/color-families/yellows/cider-toddy"
"CARAMELIZED PECAN","PPG1089-7","161","123","77","#A17B4D","PPG","/color/color-families/yellows/caramelized-pecan"
"COCOA CUPCAKE","PPG1086-7","150","120","89","#967859","PPG","/color/color-families/beiges/cocoa-cupcake"
"WEATHERED WICKER","PPG1092-7","151","119","77","#97774D","PPG","/color/color-families/yellows/weathered-wicker"
"LEATHER","PPG15-14","152","117","78","#98754E","PPG","/color/color-families/yellows/leather"
"SAHARA SPLENDOR","PPG1088-7","155","116","72","#9B7448","PPG","/color/color-families/yellows/sahara-splendor"
"BROWN BASKET","PPG16-15","172","123","68","#AC7B44","PPG","/color/color-families/yellows/brown-basket"
"LOOK AT ME","PPG1091-7","166","126","75","#A67E4B","PPG","/color/color-families/yellows/look-at-me"
"PUMPKIN SPICE","PPG16-13","172","133","78","#AC854E","PPG","/color/color-families/yellows/pumpkin-spice"
"BUTTERSCOTCH RIPPLE","PPG1106-7","176","136","67","#B08843","PPG","/color/color-families/yellows/butterscotch-ripple"
"OBSESSION","PPG1108-7","174","149","80","#AE9550","PPG","/color/color-families/yellows/obsession"
"GOLDEN FIELD","PPG1107-7","195","158","68","#C39E44","PPG","/color/color-families/yellows/golden-field"
"SAFARI SCENE","PPG11-06","157","138","80","#9D8A50","PPG","/color/color-families/yellows/safari-scene"
"GRACEFUL GAZELLE","PPG1105-7","167","138","80","#A78A50","PPG","/color/color-families/yellows/graceful-gazelle"
"GATHERING FIELD","PPG12-24","171","143","85","#AB8F55","PPG","/color/color-families/yellows/gathering-field"
"TATTLE TAN","PPG1093-7","164","132","84","#A48454","PPG","/color/color-families/yellows/tattle-tan"
"SUGAR MAPLE","PPG1090-7","156","118","71","#9C7647","PPG","/color/color-families/yellows/sugar-maple"
"CHEWY CARAMEL","PPG1087-7","151","112","67","#977043","PPG","/color/color-families/beiges/chewy-caramel"
"APPLE BUTTER","PPG15-02","153","111","69","#996F45","PPG","/color/color-families/beiges/apple-butter"
"SHAKER PEG","PPG1095-7","136","106","63","#886A3F","PPG","/color/color-families/yellows/shaker-peg"
"MOLASSES COOKIE","PPG1094-7","139","113","75","#8B714B","PPG","/color/color-families/yellows/molasses-cookie"
"PADDLE WHEEL","PPG1100-7","136","114","77","#88724D","PPG","/color/color-families/yellows/paddle-wheel"
"FAVORITE FUDGE","PPG1099-7","135","114","82","#877252","PPG","/color/color-families/yellows/favorite-fudge"
"OUTRIGGER","PPG1104-7","130","113","77","#82714D","PPG","/color/color-families/yellows/outrigger"
"SEASONED ACORN","PPG1096-7","127","102","64","#7F6640","PPG","/color/color-families/yellows/seasoned-acorn"
"TWIG BASKET","PPG1103-7","119","98","58","#77623A","PPG","/color/color-families/yellows/twig-basket"
"OLIVE WOOD","PPG1097-7","117","98","68","#756244","PPG","/color/color-families/beiges/olive-wood"
"FIG BRANCHES","PPG1085-7","122","99","77","#7A634D","PPG","/color/color-families/beiges/fig-branches"
"MUDDY RIVER","PPG1098-7","113","93","61","#715D3D","PPG","/color/color-families/beiges/muddy-river"
"LEMUR","PPG1101-7","105","95","79","#695F4F","PPG","/color/color-families/beiges/lemur"
"INTROSPECTIVE","PPG15-18","109","96","83","#6D6053","PPG","/color/color-families/beiges/introspective"
"PINE CONE","PPG1102-7","102","92","70","#665C46","PPG","/color/color-families/yellows/pine-cone"
"AFTERNOON TEA","PPG1023-7","89","78","64","#594E40","PPG","/color/color-families/neutrals/afternoon-tea"
"FRIAR'S BROWN","PPG1024-7","94","82","65","#5E5241","PPG","/color/color-families/neutrals/friar-s-brown"
"COFFEE BEAN","PPG1025-7","97","85","68","#615544","PPG","/color/color-families/neutrals/coffee-bean"
"GRAPEVINE","PPG1027-7","95","86","63","#5F563F","PPG","/color/color-families/neutrals/grapevine"
"WALNUT GROVE","PPG1028-7","92","86","68","#5C5644","PPG","/color/color-families/neutrals/walnut-grove"
"PLUNGE POOL","PPG1029-7","101","100","87","#656457","PPG","/color/color-families/neutrals/plunge-pool"
"MOMENTUM","PPG1028-6","116","111","92","#746F5C","PPG","/color/color-families/neutrals/momentum"
"ORGANIC","PPG1029-6","116","114","97","#747261","PPG","/color/color-families/neutrals/organic"
"CONSERVATION","PPG1027-6","121","110","84","#796E54","PPG","/color/color-families/neutrals/conservation"
"SLEEPING GIANT","PPG1025-6","120","109","94","#786D5E","PPG","/color/color-families/neutrals/sleeping-giant"
"CLAM SHELL","PPG1023-6","130","117","102","#827566","PPG","/color/color-families/neutrals/clam-shell"
"PATCHES","PPG1024-6","138","125","107","#8A7D6B","PPG","/color/color-families/neutrals/patches"
"HAT BOX BROWN","PPG1085-6","143","119","93","#8F775D","PPG","/color/color-families/beiges/hat-box-brown"
"RAIN BARREL","PPG1097-6","139","121","95","#8B795F","PPG","/color/color-families/beiges/rain-barrel"
"LEATHER LOAFERS","PPG1101-6","134","115","84","#867354","PPG","/color/color-families/beiges/leather-loafers"
"WOODBRIDGE","PPG1102-6","132","116","81","#847451","PPG","/color/color-families/yellows/woodbridge"
"WOOL TWEED","PPG1103-6","145","119","71","#917747","PPG","/color/color-families/yellows/wool-tweed"
"RUSTIC RANCH","PPG1104-6","141","121","79","#8D794F","PPG","/color/color-families/yellows/rustic-ranch"
"TWEED","PPG1098-6","147","123","86","#937B56","PPG","/color/color-families/beiges/tweed"
"TWISTED TAIL","PPG1100-6","154","132","94","#9A845E","PPG","/color/color-families/yellows/twisted-tail"
"ICED CAPPUCCINO","PPG1099-6","156","136","102","#9C8866","PPG","/color/color-families/yellows/iced-cappuccino"
"TIMBER BEAM","PPG1096-6","160","133","92","#A0855C","PPG","/color/color-families/yellows/timber-beam"
"COFFEE WITH CREAM","PPG1086-6","166","137","102","#A68966","PPG","/color/color-families/beiges/coffee-with-cream"
"BREAD BASKET","PPG1087-6","171","134","89","#AB8659","PPG","/color/color-families/beiges/bread-basket"
"CHICORY","PPG1095-6","167","134","88","#A78658","PPG","/color/color-families/yellows/chicory"
"ALLEGRO","PPG1090-6","178","137","89","#B28959","PPG","/color/color-families/yellows/allegro"
"TANGLED TWINE","PPG1093-6","177","148","102","#B19466","PPG","/color/color-families/yellows/tangled-twine"
"IMAGINE","PPG1094-6","175","148","104","#AF9468","PPG","/color/color-families/yellows/imagine"
"BUFFALO HIDE","PPG1105-6","187","159","106","#BB9F6A","PPG","/color/color-families/yellows/buffalo-hide"
"SHUTTER BUG","PPG1108-6","187","162","98","#BBA262","PPG","/color/color-families/yellows/shutter-bug"
"GLORIOUS GOLD","PPG1107-6","203","169","86","#CBA956","PPG","/color/color-families/yellows/glorious-gold"
"AMARETTO SOURS","PPG1106-6","192","152","86","#C09856","PPG","/color/color-families/yellows/amaretto-sours"
"DOWN TO EARTH","PPG1091-6","181","144","90","#B5905A","PPG","/color/color-families/yellows/down-to-earth"
"IT WORKS","PPG1092-6","175","138","91","#AF8A5B","PPG","/color/color-families/yellows/it-works"
"COOL COPPER","PPG1088-6","173","132","88","#AD8458","PPG","/color/color-families/yellows/cool-copper"
"HONEY HAVEN","PPG1089-6","188","146","99","#BC9263","PPG","/color/color-families/yellows/honey-haven"
"ALLSPICE","PPG1207-6","204","151","77","#CC974D","PPG","/color/color-families/yellows/allspice"
"ITALIAN SAFFRON","PPG16-12","205","150","71","#CD9647","PPG","/color/color-families/yellows/italian-saffron"
"BRAN MUFFIN","PPG16-14","204","152","89","#CC9859","PPG","/color/color-families/yellows/bran-muffin"
"MAYAN TREASURE","PPG1208-6","206","152","68","#CE9844","PPG","/color/color-families/yellows/mayan-treasure"
"BRASS MESH","PPG1209-6","225","168","75","#E1A84B","PPG","/color/color-families/yellows/brass-mesh"
"BROWN MUSTARD","PPG1208-5","223","172","89","#DFAC59","PPG","/color/color-families/yellows/brown-mustard"
"VA VA VOOM","PPG1210-6","227","179","76","#E3B34C","PPG","/color/color-families/yellows/va-va-voom"
"GOLDEN HOUR","PPG1214-6","228","193","77","#E4C14D","PPG","/color/color-families/yellows/golden-hour"
"CRUSHED PINEAPPLE","PPG1213-7","239","204","68","#EFCC44","PPG","/color/color-families/yellows/crushed-pineapple"
"HONEY POT","PPG1205-6","255","200","99","#FFC863","PPG","/color/color-families/yellows/honey-pot"
"GOLDEN OPPORTUNITY","PPG1204-6","247","192","112","#F7C070","PPG","/color/color-families/yellows/golden-opportunity"
"CHUNK OF CHEDDAR","PPG1204-5","249","201","130","#F9C982","PPG","/color/color-families/yellows/chunk-of-cheddar"
"MAYBE MAUI","PPG1210-4","246","212","141","#F6D48D","PPG","/color/color-families/yellows/maybe-maui"
"EVENING GLOW","PPG1205-5","253","215","146","#FDD792","PPG","/color/color-families/yellows/evening-glow"
"SPICED BUTTERNUT","PPG1206-5","255","217","120","#FFD978","PPG","/color/color-families/yellows/spiced-butternut"
"FIRELIGHT","PPG1211-5","249","217","123","#F9D97B","PPG","/color/color-families/yellows/firelight"
