code,hex,collection,name,description,lrv,usage,url
DEBN66,#A59B8E,New Neutrals,COUNTRY RUBBLE STONE,"Country Rubble Stone is an elegant, light warm beige color with a subtle touch of gray. This cool brown color creates a soothing backdrop to any design style and is inspired by its namesake Country Rubble Stone. Understated and calming, this color is an ideal choice for both rustic and modern design styles.",,,https://www.dunnedwards.com/colors/browser/debn66/
DEBN67,#CCC2AA,New Neutrals,THROWING CLAY,"Throwing Clay is a subtle, light khaki warm neutral color with understated hints of green and brown undertones and part of our New Neutrals Collection. Resembling the color of potter's clay, this color is understated and relaxed, perfect for casual design styles. The comforting quality of this appealing neutral makes it an ideal choice for cozy minimalism.",,,https://www.dunnedwards.com/colors/browser/debn67/
DEBN68,#B5AC91,New Neutrals,TWISTED SISAL ROPE,"Twisted Sisal Rope is a creamy, natural midtone shade of sand color and part of our New Neutrals Collection. Used for home projects such as gardening and crafts, Twisted Sisal Rope is an adaptable neutral, earthy color perfect for creating a relaxed mood in traditional and modern spaces. Use as a whole home color or as a backdrop neutral so other brighter hues.",,,https://www.dunnedwards.com/colors/browser/debn68/
DEBN69,#8C8474,New Neutrals,TIMBER WOLF,"Timber Wolf is an outdoorsy, midtone warm neutral color with a touch of green and gray undertones and part of our New Neutrals Collection. Reminiscent of the coat colors of the majestic timber wolf that has played a major character in many myths and fairytales, this saturated color creates a cozy, moody vibe and is ideal for boho and cottagecore aesthetics.",,,https://www.dunnedwards.com/colors/browser/debn69/
DEBN70,#9A9683,New Neutrals,SQUIRREL'S TAIL,"Squirrel's Tail is a midtone, stone beige color with touches of green and gray undertones and part of our New Neutrals Collection. Taking its name from the cute tail of the fuzzy outdoor visitors, Squirrel's Tail creates a sense of depth and is a lovely addition to design styles with lots of natural materials.",,,https://www.dunnedwards.com/colors/browser/debn70/
DEBN71,#B3AE99,New Neutrals,STEPPING STONE,"Stepping Stone is an understated, light warm neutral color with the slight hint of green and is part of our New Neutrals Collection. Inspired by the phrase meaning to achieve something or something that helps someone advance, typically careerwise, Stepping Stone is perfectly balanced between warm and cool and is a versatile, sophisticated neutral color choice for both casually-rustic and modern-chic design styles.",,,https://www.dunnedwards.com/colors/browser/debn71/
DEBN72,#6D6661,New Neutrals,AROMATIC CLOVES,"Aromatic Cloves is a dark, mysterious and smoky warm neutral color with a hint of black and part of our New Neutrals Collection. Inspired by the strong, sweet aromatic spice, Aromatic Cloves is a grounding color rich in history and creates a dramatic backdrop to modern design styles.",,,https://www.dunnedwards.com/colors/browser/debn72/
DEBN73,#A08E78,New Neutrals,INCENSE STICK,"Incense Stick is an aromatic, pungent midtone brown color with a hint of green and part of our New Neutrals Collection. Inspired by the fragrant smoke once these sticks are lit, this color makes a lovely backdrop to meditation and yoga spaces.",,,https://www.dunnedwards.com/colors/browser/debn73/
DEBN74,#928571,New Neutrals,ZESTY CORIANDER,"Zesty Coriander is a midtone cool brown color with a touch of gray and green and part of our New Neutrals Collection. Inspired by the culinary spice used in a variety of dishes, this color is versatile enough for both rustic and refined spaces. Pair Zesty Coriander with subtle pink and pearl white colors, then add a finishing touch of gold and velvet for a chic design aesethic.",,,https://www.dunnedwards.com/colors/browser/debn74/
DEBN75,#7A6E63,New Neutrals,COFFEE GRINDS,"Coffee Grinds is a deep, nutty brown color with a touch of gray and part of our New Neutrals Collection. Evoking the rich scents of mornings spent at the local coffee shops, Coffee Grinds is an organic, complex color that creates added depth to traditional and transitional spaces.",,,https://www.dunnedwards.com/colors/browser/debn75/
DEBN76,#786E61,New Neutrals,SMOKED OAK BROWN,"Smoked Oak Brown is deep, smoky bronzed brown color with a hint of green and gray and part of our New Neutrals Collection. Intense and complex, Smoked Oak Brown is an enriching color with an organic quality, making it an ideal color for exterior spaces and interior cabinetry.",,,https://www.dunnedwards.com/colors/browser/debn76/
DEBN77,#656056,New Neutrals,PRUNE THE TREE,"Prune the Tree is a dark, smoky brown with a touch of olive green and gray undertones and part of our New Neutrals Collection. Playing on the phrase, ""prune the tree,"" this complex, organic color captures the vitality of nature and creates visual impact on both interior and exterior spaces. The versatility of this enriching color also makes it an ideal choice for cabinetry and millwork.",,,https://www.dunnedwards.com/colors/browser/debn77/
DEBN78,#5B584E,New Neutrals,CHIAROSCURO,"Chiaroscuro is a dark, nocturnal brown color with the slightest touch of moss green and black and is part of our New Neutrals Collection. Inspired by the artistic skill of contrasting light and shadow, perfected by the Old Masters painters including Leonardo da Vinci, this dark neutral color creates drama and is an impactful choice for modern and traditional spaces.",,,https://www.dunnedwards.com/colors/browser/debn78/
DEBN79,#615D5A,New Neutrals,TOBACCO INCENSE,"Tobacco Incense is a spicy, smoky dark brown color with a touch of charcoal gray undertones and part of our New Neutrals Collection. Inspired by the instensely aromatic incense used as a home fragrance, Tobacco Incense is a deeply complex color that creates an impact. As an alternative to black and an alluring cross between charcoal and chocolate, showcase this color in interiors or exteriors for dramatic effect.",,,https://www.dunnedwards.com/colors/browser/debn79/
DEBN80,#464343,New Neutrals,CHOCOLATE FIX,"Chocolate Fix is a luxurious and decedant, deep shade of chocolate brown color with a touch of gray undertones and part of our New Neutrals Collection. This deliciously lush color envelopes a space for dramatic impact and is inspired by chocolate cravings. Pair with crisp white and shell pink for a feminine chic design aesthetic or add sumptuous depth to modern design styles.",,,https://www.dunnedwards.com/colors/browser/debn80/
DEHW01,#ECEBE3,High Hide Whites,ALMOND MILK,"Almond Milk is an inviting, soft white color with a hint of warmth and part of our High Hide Whites Collection. With its creamy undertones and just a hint of yellow, Almond Milk adds depth and dimension to any space. As an excellent multipurpose white, Almond Milk works with a range of design styles including Traditional farmhouse and Modern loft aesthetics. This soft white color is a popular choice for walls, ceiling, trim and cabinetry and is a perfect all-over color for an open space plan.",,,https://www.dunnedwards.com/colors/browser/dehw01/
DEHW02,#EFEFEA,High Hide Whites,WHITE DAISY,"White Daisy is a refreshing white color with just a subtle hint of warmth and part of our High Hide Whites Collection. Delivering style and sophistication, White Daisy plays well with other colors, yet can stand on its own. Add White Daisy to a modern space for a clean look or to a traditional beachside cottage to balance out blue and green color schemes. Does your room face east or north? These rooms don’t get as much warm, natural light so to counterbalance these cooler, shady rooms, try White Daisy.",,,https://www.dunnedwards.com/colors/browser/dehw02/
DEHW03,#EFEFE8,High Hide Whites,COCONUT GROVE,"Coconut Grove is a clean white color with just a subtle hint of warmth and part of our High Hide Whites Collection. As a classic go-to white that appears clean and neutral in most lighting situations, Coconut Grove is an ideal color choice for dark wood accents and other natural materials. This elegant white color is also an excellent choice to pair with pastel color schemes.",,,https://www.dunnedwards.com/colors/browser/dehw03/
DEHW04,#E8E9E4,High Hide Whites,SWISS MERINGUE,"Swiss Meringue is a neutral, soft white color that balances warmth and coolness and is part of our High Hide Whites Collection. This alabaster shade of white is a versatile hue that can effortlessly pair with industrial design elements like metal or rustic elements like distressed woods. With its neutrality and very little undertones, Swiss Meringue is a perfect color choice for an all-white aesthetic or as a complement to jewel tones.",,,https://www.dunnedwards.com/colors/browser/dehw04/
DEHW05,#EBEBE6,High Hide Whites,AT FIRST LIGHT,"At First Light is a neutral white color with depth and part of our High Hide Whites Collection. As a neutral color, At First Light is a white color that can work with any design style and is perfect for both traditional and contemporary design projects. The softness of this neutral white color make it an ideal choice to design spaces that feels open and airy without feeling cold and complements spaces that get a lot of natural lighting.",,,https://www.dunnedwards.com/colors/browser/dehw05/
DEHW06,#E9EBE8,High Hide Whites,NORTH TO ALASKA,"North to Alaska is a cool, crisp and clean white color with a touch of gray and part of our High Hide Whites Collection. Reminding one of a snowy morning, this bright white color is versatile and will work for any design aesthetic. North to Alaska is a fresh, clean and modern white color, which makes it an excellent choice for trim and cabinetry, as well as modern and contemporary open spaces. This white color also pairs well with cool colors such as grays and blues.",,,https://www.dunnedwards.com/colors/browser/dehw06/
DEHW07,#ECEEEA,High Hide Whites,SUGAR SWIZZLE,"Sugar Swizzle color is a clean, cooler white with a subtle touch of gray undertones, offering both versatility and charm. This classic white has depth, making it a refreshing choice for modern spaces, particularly in open floor plans. Its light, airy quality is perfect for creating serene, minimalist atmospheres, while its muted sophistication makes it an excellent neutral backdrop. Whether used on its own or paired with other whites or cool grays, Sugar Swizzle lends elegance and dimension to any room without feeling too stark or cold.",,,https://www.dunnedwards.com/colors/browser/dehw07/
DEHW08,#ECEEEC,High Hide Whites,CLASSIC WHITE,"Classic White is a cooler, neutral white color and is part of our High Hide Whites Collection. Inspired by classic elegance and clean architecture, Classic White is a snowy white color and the ideal neutral shade for bright and airy spaces and is a perfect blank canvas for art-filled spaces. This cool white color is illuminating and pure, making it an ideal white color for whole home design or for use on trim, ceilings and cabinetry.",,,https://www.dunnedwards.com/colors/browser/dehw08/
